,trial,gameState,maze_region,duration,13-1
1630,28,Encoding,S_Passage,500,0
1631,28,Encoding,S_Passage,500,0
1632,28,Encoding,S_Passage,500,0
1633,28,Encoding,S_Passage,500,0
1634,28,Encoding,C_Hall,500,1
1635,28,Encoding,C_Hall,500,0
1636,28,Encoding,C_Hall,500,0
1637,28,Encoding,C_Hall,500,0
1638,28,Encoding,C_Hall,500,0
1639,28,Encoding,C_Hall,500,0
1640,28,Encoding,C_Hall,500,1
1641,28,Encoding,C_Hall,500,0
1642,28,Encoding,C_Hall,500,2
1643,28,Encoding,C_Hall,500,0
1644,28,Encoding,C_Hall,500,1
1645,28,Encoding,C_Hall,500,0
1646,28,Encoding,C_Hall,500,0
1647,28,Encoding,SE_Room,500,0
1648,28,Encoding,SE_Room,500,0
1649,28,Encoding,SE_Room,500,0
1650,28,Encoding,SE_Room,500,0
1651,28,Encoding,SE_Hall,500,0
1652,28,Encoding,SE_Hall,500,1
1653,28,Encoding,SE_Hall,500,0
1654,28,Encoding,SE_Room,500,0
1655,28,Encoding,SE_Room,500,0
1656,28,Encoding,SE_Room,500,1
1657,28,Encoding,SE_Room,500,0
1658,28,Encoding,C_Hall,500,1
1659,28,Encoding,NE_Room,500,0
1660,28,Encoding,NE_Room,500,0
1661,28,Encoding,NE_Room,500,0
1662,28,Encoding,NE_Room,500,1
1663,28,Encoding,NE_Hall,500,0
1664,28,Encoding,NE_Hall,500,0
1665,28,Encoding,NE_Hall,500,0
1666,28,Encoding,NE_Hall,500,0
1667,28,Encoding,NE_Hall,500,0
1668,28,Encoding,N_Passage,500,0
1669,28,Encoding,NW_Hall,500,0
1670,28,Encoding,NW_Hall,500,2
1671,28,Encoding,NW_Hall,500,1
1672,28,Encoding,NW_Hall,500,1
1673,28,Encoding,NW_Hall,500,1
1674,28,Encoding,NW_Room,500,0
1675,28,Encoding,NW_Room,500,0
1676,28,Encoding,NW_Room,500,0
1677,28,Encoding,NW_Room,500,0
1678,28,Encoding,C_Hall,500,0
1679,28,Encoding,SW_Room,500,0
1680,29,Encoding,Base,500,0
1681,29,Encoding,Base,500,1
1682,29,Encoding,Base,500,0
1683,29,Encoding,Base,500,0
1684,29,Encoding,SW_Hall,500,0
1685,29,Encoding,SW_Hall,500,0
1686,29,Encoding,SW_Hall,500,0
1687,29,Encoding,SW_Hall,500,0
1688,29,Encoding,SW_Hall,500,0
1689,29,Encoding,SW_Room,500,0
1690,29,Encoding,SW_Room,500,0
1691,29,Encoding,SW_Room,500,0
1692,29,Encoding,SW_Room,500,0
1693,29,Encoding,C_Hall,500,0
1694,29,Encoding,C_Hall,500,0
1695,29,Encoding,C_Hall,500,0
1696,29,Encoding,NW_Room,500,1
1697,29,Encoding,NW_Room,500,0
1698,29,Encoding,NW_Room,500,1
1699,29,Encoding,NW_Room,500,0
1700,29,Encoding,NW_Room,500,0
1701,29,Encoding,NW_Room,500,0
1702,29,Encoding,NW_Hall,500,0
1703,29,Encoding,NW_Hall,500,0
1704,29,Encoding,NW_Hall,500,0
1705,29,Encoding,NW_Hall,500,1
1706,29,Encoding,NW_Hall,500,0
1707,29,Encoding,NW_Hall,500,0
1708,29,Encoding,NW_Hall,500,0
1709,29,Encoding,NW_Hall,500,0
1710,29,Encoding,NW_Hall,500,0
1711,29,Encoding,NW_Hall,500,1
1712,29,Encoding,NW_Hall,500,1
1713,29,Encoding,NW_Hall,500,0
1714,29,Encoding,NW_Hall,500,0
1715,29,Encoding,NW_Hall,500,1
1716,29,Encoding,N_Passage,500,3
1717,29,Encoding,N_Passage,500,0
1718,29,Encoding,N_Passage,500,1
1719,29,Encoding,N_Passage,500,0
1720,29,Encoding,N_Passage,500,0
1721,29,Encoding,C_Hall,500,0
1722,29,Encoding,S_Passage,500,0
1723,29,Encoding,S_Passage,500,0
1724,29,Encoding,S_Passage,500,0
1725,29,Encoding,Base,500,0
1726,29,Encoding,Base,500,1
1727,29,Encoding,Base,500,0
1728,29,Encoding,Base,500,0
1729,29,Encoding,Base,500,0
1730,29,Encoding,Base,500,0
1731,29,Encoding,Base,500,1
1732,29,Encoding,Base,500,3
1733,29,Encoding,Base,500,0
1734,29,Encoding,Base,500,0
1735,29,Encoding,Base,500,1
1736,29,Encoding,Base,500,1
1737,29,Encoding,Base,500,0
1738,29,Encoding,Base,500,1
1739,29,Encoding,Base,500,1
1740,30,Encoding,Base,500,0
1741,30,Encoding,Base,500,0
1742,30,Encoding,Base,500,0
1743,30,Encoding,Base,500,1
1744,30,Encoding,Base,500,0
1745,30,Encoding,Base,500,0
1746,30,Encoding,SE_Hall,500,0
1747,30,Encoding,SE_Hall,500,0
1748,30,Encoding,SE_Hall,500,0
1749,30,Encoding,SE_Hall,500,0
1750,30,Encoding,SE_Hall,500,0
1751,30,Encoding,SE_Room,500,0
1752,30,Encoding,SE_Room,500,0
1753,30,Encoding,SE_Room,500,0
1754,30,Encoding,SE_Room,500,0
1755,30,Encoding,C_Hall,500,0
1756,30,Encoding,NE_Room,500,0
1757,30,Encoding,NE_Room,500,1
1758,30,Encoding,NE_Room,500,0
1759,30,Encoding,NE_Room,500,0
1760,30,Encoding,NE_Room,500,0
1761,30,Encoding,NE_Room,500,0
1762,30,Encoding,NE_Room,500,0
1763,30,Encoding,NE_Hall,500,2
1764,30,Encoding,NE_Hall,500,0
1765,30,Encoding,NE_Hall,500,0
1766,30,Encoding,NE_Hall,500,0
1767,30,Encoding,NE_Hall,500,0
1768,30,Encoding,NE_Hall,500,0
1769,30,Encoding,NE_Hall,500,0
1770,30,Encoding,NE_Hall,500,0
1771,30,Encoding,NE_Hall,500,1
1772,30,Encoding,N_Passage,500,0
1773,30,Encoding,NW_Hall,500,1
1774,30,Encoding,NW_Hall,500,1
1775,30,Encoding,NW_Hall,500,2
1776,30,Encoding,NW_Hall,500,1
1777,30,Encoding,NW_Hall,500,1
1778,30,Encoding,NW_Hall,500,0
1779,30,Encoding,NW_Room,500,1
1780,30,Encoding,NW_Room,500,0
1781,30,Encoding,NW_Room,500,1
1782,30,Encoding,NW_Room,500,0
1783,30,Encoding,C_Hall,500,0
1784,30,Encoding,C_Hall,500,0
1785,30,Encoding,C_Hall,500,0
1786,30,Encoding,SW_Room,500,1
1787,30,Encoding,SW_Room,500,0
1788,30,Encoding,SW_Room,500,0
1789,30,Encoding,SW_Room,500,0
1790,30,Encoding,SW_Hall,500,1
1791,30,Encoding,SW_Hall,500,0
1792,30,Encoding,SW_Hall,500,0
1793,30,Encoding,SW_Hall,500,0
1794,30,Encoding,SW_Hall,500,0
1795,30,Encoding,SW_Hall,500,1
1796,30,Encoding,Base,500,0
1797,30,Encoding,Base,500,0
1798,30,Encoding,Base,500,0
1799,30,Encoding,Base,500,0
1800,31,Encoding,Base,500,0
1801,31,Encoding,Base,500,0
1802,31,Encoding,Base,500,0
1803,31,Encoding,Base,500,0
1804,31,Encoding,Base,500,0
1805,31,Encoding,Base,500,0
1806,31,Encoding,Base,500,0
1807,31,Encoding,Base,500,0
1808,31,Encoding,S_Passage,500,0
1809,31,Encoding,S_Passage,500,0
1810,31,Encoding,S_Passage,500,0
1811,31,Encoding,C_Hall,500,0
1812,31,Encoding,C_Hall,500,0
1813,31,Encoding,C_Hall,500,0
1814,31,Encoding,C_Hall,500,0
1815,31,Encoding,C_Hall,500,0
1816,31,Encoding,C_Hall,500,0
1817,31,Encoding,C_Hall,500,0
1818,31,Encoding,C_Hall,500,1
1819,31,Encoding,SE_Room,500,0
1820,31,Encoding,SE_Room,500,0
1821,31,Encoding,SE_Room,500,1
1822,31,Encoding,SE_Hall,500,0
1823,31,Encoding,SE_Hall,500,0
1824,31,Encoding,SE_Hall,500,1
1825,31,Encoding,SE_Hall,500,0
1826,31,Encoding,SE_Hall,500,0
1827,31,Encoding,SE_Hall,500,1
1828,31,Encoding,SE_Hall,500,1
1829,31,Encoding,SE_Room,500,0
1830,31,Encoding,SE_Room,500,0
1831,31,Encoding,SE_Room,500,0
1832,31,Encoding,SE_Room,500,0
1833,31,Encoding,C_Hall,500,1
1834,31,Encoding,C_Hall,500,0
1835,31,Encoding,C_Hall,500,0
1836,31,Encoding,C_Hall,500,0
1837,31,Encoding,C_Hall,500,2
1838,31,Encoding,C_Hall,500,1
1839,31,Encoding,SW_Room,500,0
1840,31,Encoding,SW_Room,500,1
1841,31,Encoding,SW_Room,500,0
1842,31,Encoding,SW_Room,500,0
1843,31,Encoding,SW_Room,500,0
1844,31,Encoding,SW_Hall,500,1
1845,31,Encoding,SW_Hall,500,2
1846,31,Encoding,SW_Hall,500,0
1847,31,Encoding,SW_Hall,500,0
1848,31,Encoding,SW_Hall,500,0
1849,31,Encoding,SW_Hall,500,0
1850,31,Encoding,SW_Hall,500,0
1851,31,Encoding,Base,500,0
1852,31,Encoding,Base,500,0
1853,31,Encoding,Base,500,0
1854,31,Encoding,Base,500,2
1855,31,Encoding,Base,500,0
1856,31,Encoding,Base,500,0
1857,31,Encoding,Base,500,0
1858,31,Encoding,Base,500,1
1859,31,Encoding,Base,500,0
1860,32,Encoding,Base,500,0
1861,32,Encoding,Base,500,0
1862,32,Encoding,Base,500,0
1863,32,Encoding,Base,500,0
1864,32,Encoding,SE_Hall,500,0
1865,32,Encoding,SE_Hall,500,0
1866,32,Encoding,SE_Hall,500,0
1867,32,Encoding,SE_Hall,500,0
1868,32,Encoding,SE_Hall,500,0
1869,32,Encoding,SE_Hall,500,0
1870,32,Encoding,SE_Room,500,0
1871,32,Encoding,SE_Room,500,0
1872,32,Encoding,SE_Room,500,0
1873,32,Encoding,SE_Room,500,0
1874,32,Encoding,SE_Room,500,1
1875,32,Encoding,SE_Room,500,0
1876,32,Encoding,C_Hall,500,0
1877,32,Encoding,C_Hall,500,0
1878,32,Encoding,C_Hall,500,0
1879,32,Encoding,C_Hall,500,0
1880,32,Encoding,NE_Room,500,0
1881,32,Encoding,NE_Room,500,0
1882,32,Encoding,NE_Room,500,0
1883,32,Encoding,NE_Room,500,0
1884,32,Encoding,NE_Hall,500,0
1885,32,Encoding,NE_Hall,500,0
1886,32,Encoding,NE_Hall,500,1
1887,32,Encoding,NE_Hall,500,0
1888,32,Encoding,NE_Hall,500,0
1889,32,Encoding,NE_Hall,500,0
1890,32,Encoding,NE_Hall,500,0
1891,32,Encoding,NE_Hall,500,0
1892,32,Encoding,NE_Hall,500,1
1893,32,Encoding,NE_Hall,500,0
1894,32,Encoding,N_Passage,500,0
1895,32,Encoding,NW_Hall,500,2
1896,32,Encoding,NW_Hall,500,0
1897,32,Encoding,NW_Hall,500,0
1898,32,Encoding,NW_Hall,500,0
1899,32,Encoding,NW_Hall,500,0
1900,32,Encoding,NW_Hall,500,0
1901,32,Encoding,NW_Hall,500,1
1902,32,Encoding,NW_Room,500,0
1903,32,Encoding,NW_Room,500,0
1904,32,Encoding,NW_Room,500,0
1905,32,Encoding,NW_Room,500,2
1906,32,Encoding,C_Hall,500,0
1907,32,Encoding,C_Hall,500,0
1908,32,Encoding,SW_Room,500,0
1909,32,Encoding,SW_Room,500,1
1910,32,Encoding,SW_Room,500,2
1911,32,Encoding,SW_Room,500,0
1912,32,Encoding,SW_Room,500,0
1913,32,Encoding,SW_Hall,500,1
1914,32,Encoding,SW_Hall,500,0
1915,32,Encoding,SW_Hall,500,0
1916,32,Encoding,SW_Hall,500,0
1917,32,Encoding,SW_Hall,500,1
1918,32,Encoding,Base,500,1
1919,32,Encoding,Base,500,0
1920,33,Encoding,Base,500,2
1921,33,Encoding,Base,500,0
1922,33,Encoding,Base,500,0
1923,33,Encoding,Base,500,1
1924,33,Encoding,Base,500,0
1925,33,Encoding,SW_Hall,500,0
1926,33,Encoding,SW_Hall,500,0
1927,33,Encoding,SW_Hall,500,0
1928,33,Encoding,SW_Hall,500,0
1929,33,Encoding,SW_Hall,500,0
1930,33,Encoding,SW_Room,500,0
1931,33,Encoding,SW_Room,500,0
1932,33,Encoding,SW_Room,500,1
1933,33,Encoding,SW_Room,500,2
1934,33,Encoding,SW_Room,500,0
1935,33,Encoding,SW_Room,500,0
1936,33,Encoding,SW_Room,500,0
1937,33,Encoding,SW_Room,500,0
1938,33,Encoding,C_Hall,500,0
1939,33,Encoding,C_Hall,500,0
1940,33,Encoding,C_Hall,500,0
1941,33,Encoding,C_Hall,500,0
1942,33,Encoding,C_Hall,500,0
1943,33,Encoding,C_Hall,500,0
1944,33,Encoding,C_Hall,500,0
1945,33,Encoding,C_Hall,500,0
1946,33,Encoding,C_Hall,500,1
1947,33,Encoding,C_Hall,500,0
1948,33,Encoding,C_Hall,500,3
1949,33,Encoding,C_Hall,500,1
1950,33,Encoding,C_Hall,500,3
1951,33,Encoding,C_Hall,500,0
1952,33,Encoding,C_Hall,500,0
1953,33,Encoding,C_Hall,500,0
1954,33,Encoding,SE_Room,500,0
1955,33,Encoding,SE_Room,500,3
1956,33,Encoding,SE_Room,500,1
1957,33,Encoding,SE_Room,500,0
1958,33,Encoding,SE_Room,500,0
1959,33,Encoding,SE_Room,500,0
1960,33,Encoding,SE_Hall,500,0
1961,33,Encoding,SE_Hall,500,0
1962,33,Encoding,SE_Hall,500,0
1963,33,Encoding,SE_Hall,500,0
1964,33,Encoding,SE_Hall,500,0
1965,33,Encoding,Base,500,0
1966,33,Encoding,Base,500,0
1967,33,Encoding,Base,500,0
1968,33,Encoding,Base,500,1
1969,33,Encoding,Base,500,0
1970,33,Encoding,Base,500,2
1971,33,Encoding,Base,500,0
1972,33,Encoding,Base,500,0
1973,33,Encoding,Base,500,0
1974,33,Encoding,Base,500,0
1975,33,Encoding,Base,500,0
1976,33,Encoding,Base,500,5
1977,33,Encoding,Base,500,0
1978,33,Encoding,Base,500,0
1979,33,Encoding,Base,500,0
1980,34,Encoding,Base,500,0
1981,34,Encoding,Base,500,0
1982,34,Encoding,Base,500,0
1983,34,Encoding,Base,500,0
1984,34,Encoding,Base,500,0
1985,34,Encoding,SE_Hall,500,0
1986,34,Encoding,SE_Hall,500,0
1987,34,Encoding,SE_Hall,500,1
1988,34,Encoding,SE_Hall,500,0
1989,34,Encoding,SE_Hall,500,1
1990,34,Encoding,SE_Hall,500,0
1991,34,Encoding,SE_Room,500,0
1992,34,Encoding,SE_Room,500,0
1993,34,Encoding,SE_Room,500,0
1994,34,Encoding,SE_Room,500,0
1995,34,Encoding,C_Hall,500,0
1996,34,Encoding,C_Hall,500,0
1997,34,Encoding,C_Hall,500,0
1998,34,Encoding,NE_Room,500,1
1999,34,Encoding,NE_Room,500,0
2000,34,Encoding,NE_Room,500,0
2001,34,Encoding,NE_Room,500,0
2002,34,Encoding,NE_Hall,500,0
2003,34,Encoding,NE_Hall,500,0
2004,34,Encoding,NE_Hall,500,0
2005,34,Encoding,NE_Hall,500,1
2006,34,Encoding,NE_Hall,500,0
2007,34,Encoding,NE_Hall,500,1
2008,34,Encoding,N_Passage,500,0
2009,34,Encoding,N_Passage,500,0
2010,34,Encoding,NW_Hall,500,0
2011,34,Encoding,NW_Hall,500,1
2012,34,Encoding,NW_Hall,500,1
2013,34,Encoding,NW_Hall,500,0
2014,34,Encoding,NW_Hall,500,0
2015,34,Encoding,NW_Hall,500,0
2016,34,Encoding,NW_Hall,500,0
2017,34,Encoding,NW_Room,500,1
2018,34,Encoding,NW_Room,500,0
2019,34,Encoding,NW_Room,500,0
2020,34,Encoding,NW_Room,500,0
2021,34,Encoding,NW_Room,500,2
2022,34,Encoding,C_Hall,500,0
2023,34,Encoding,SW_Room,500,0
2024,34,Encoding,SW_Room,500,0
2025,34,Encoding,SW_Room,500,1
2026,34,Encoding,SW_Room,500,0
2027,34,Encoding,SW_Room,500,2
2028,34,Encoding,SW_Hall,500,1
2029,34,Encoding,SW_Hall,500,1
2030,34,Encoding,SW_Hall,500,0
2031,34,Encoding,SW_Hall,500,0
2032,34,Encoding,Base,500,1
2033,34,Encoding,Base,500,1
2034,34,Encoding,Base,500,0
2035,34,Encoding,Base,500,0
2036,34,Encoding,Base,500,0
2037,34,Encoding,Base,500,0
2038,34,Encoding,Base,500,1
2039,34,Encoding,Base,500,1
2040,35,Encoding,Base,500,0
2041,35,Encoding,Base,500,0
2042,35,Encoding,Base,500,0
2043,35,Encoding,Base,500,2
2044,35,Encoding,SW_Hall,500,0
2045,35,Encoding,SW_Hall,500,0
2046,35,Encoding,SW_Hall,500,0
2047,35,Encoding,SW_Hall,500,0
2048,35,Encoding,SW_Room,500,0
2049,35,Encoding,SW_Room,500,0
2050,35,Encoding,SW_Room,500,0
2051,35,Encoding,SW_Room,500,0
2052,35,Encoding,SW_Room,500,0
2053,35,Encoding,SW_Room,500,0
2054,35,Encoding,C_Hall,500,0
2055,35,Encoding,C_Hall,500,0
2056,35,Encoding,NW_Room,500,0
2057,35,Encoding,NW_Room,500,0
2058,35,Encoding,NW_Room,500,0
2059,35,Encoding,NW_Room,500,0
2060,35,Encoding,NW_Room,500,1
2061,35,Encoding,NW_Room,500,0
2062,35,Encoding,NW_Hall,500,0
2063,35,Encoding,NW_Hall,500,3
2064,35,Encoding,NW_Room,500,0
2065,35,Encoding,NW_Room,500,0
2066,35,Encoding,NW_Room,500,0
2067,35,Encoding,NW_Room,500,0
2068,35,Encoding,C_Hall,500,0
2069,35,Encoding,C_Hall,500,0
2070,35,Encoding,SW_Room,500,0
2071,35,Encoding,SW_Room,500,1
2072,35,Encoding,SW_Room,500,0
2073,35,Encoding,SW_Room,500,0
2074,35,Encoding,C_Hall,500,0
2075,35,Encoding,C_Hall,500,0
2076,35,Encoding,SW_Room,500,0
2077,35,Encoding,SW_Room,500,3
2078,35,Encoding,SW_Room,500,0
2079,35,Encoding,SW_Room,500,0
2080,35,Encoding,SW_Hall,500,0
2081,35,Encoding,SW_Hall,500,1
2082,35,Encoding,SW_Hall,500,0
2083,35,Encoding,SW_Hall,500,0
2084,35,Encoding,Base,500,0
2085,35,Encoding,Base,500,0
2086,35,Encoding,Base,500,0
2087,35,Encoding,Base,500,0
2088,35,Encoding,Base,500,0
2089,35,Encoding,Base,500,0
2090,35,Encoding,Base,500,2
2091,35,Encoding,Base,500,1
2092,35,Encoding,Base,500,0
2093,35,Encoding,Base,500,0
2094,35,Encoding,Base,500,1
2095,35,Encoding,Base,500,0
2096,35,Encoding,Base,500,2
2097,35,Encoding,Base,500,0
2098,35,Encoding,Base,500,0
2099,35,Encoding,Base,500,0
2100,36,Encoding,Base,500,0
2101,36,Encoding,Base,500,0
2102,36,Encoding,Base,500,1
2103,36,Encoding,Base,500,0
2104,36,Encoding,Base,500,1
2105,36,Encoding,S_Passage,500,2
2106,36,Encoding,S_Passage,500,0
2107,36,Encoding,S_Passage,500,0
2108,36,Encoding,C_Hall,500,1
2109,36,Encoding,C_Hall,500,0
2110,36,Encoding,C_Hall,500,0
2111,36,Encoding,C_Hall,500,0
2112,36,Encoding,C_Hall,500,0
2113,36,Encoding,C_Hall,500,1
2114,36,Encoding,N_Passage,500,1
2115,36,Encoding,N_Passage,500,0
2116,36,Encoding,N_Passage,500,0
2117,36,Encoding,N_Passage,500,0
2118,36,Encoding,N_Passage,500,0
2119,36,Encoding,N_Passage,500,0
2120,36,Encoding,N_Passage,500,2
2121,36,Encoding,N_Passage,500,0
2122,36,Encoding,NE_Hall,500,0
2123,36,Encoding,NE_Hall,500,0
2124,36,Encoding,NE_Hall,500,1
2125,36,Encoding,NE_Hall,500,1
2126,36,Encoding,NE_Hall,500,1
2127,36,Encoding,NE_Hall,500,0
2128,36,Encoding,NE_Room,500,0
2129,36,Encoding,NE_Room,500,0
2130,36,Encoding,NE_Room,500,0
2131,36,Encoding,NE_Room,500,0
2132,36,Encoding,C_Hall,500,0
2133,36,Encoding,C_Hall,500,0
2134,36,Encoding,SE_Room,500,0
2135,36,Encoding,SE_Room,500,1
2136,36,Encoding,SE_Room,500,0
2137,36,Encoding,SE_Room,500,0
2138,36,Encoding,SE_Room,500,0
2139,36,Encoding,SE_Room,500,1
2140,36,Encoding,SE_Room,500,0
2141,36,Encoding,SE_Room,500,0
2142,36,Encoding,SE_Hall,500,0
2143,36,Encoding,SE_Hall,500,0
2144,36,Encoding,SE_Hall,500,0
2145,36,Encoding,SE_Hall,500,0
2146,36,Encoding,SE_Hall,500,0
2147,36,Encoding,Base,500,0
2148,36,Encoding,Base,500,0
2149,36,Encoding,Base,500,0
2150,36,Encoding,Base,500,0
2151,36,Encoding,Base,500,0
2152,36,Encoding,Base,500,0
2153,36,Encoding,Base,500,0
2154,36,Encoding,Base,500,0
2155,36,Encoding,Base,500,0
2156,36,Encoding,Base,500,0
2157,36,Encoding,Base,500,0
2158,36,Encoding,Base,500,0
2159,36,Encoding,Base,500,0
